,lat,lon,date,d15n,blue,green,red,nir,swir1,swir2,imaging_time
261,17.973138,-66.861701,2018,6.13333333333333,0.1241616377664044,0.1430753953097548,0.13341990680620275,0.3070506454816286,0.19830417844320525,0.146864257887098,Thu Jul 19 00:49:24 2018
262,17.970725,-66.863969,2018,6.43333333333333,0.12469635627530365,0.14206706897868765,0.13432128943549004,0.29168130776869605,0.1981514017263769,0.149003131922695,Thu Jul 19 00:49:24 2018
263,17.96911,-66.864276,2018,5.13333333333333,0.12865327324115805,0.14611565197463908,0.14035596975021006,0.28741883736918494,0.21734015736001833,0.16528912993659767,Thu Jul 19 00:49:24 2018
264,17.967743,-66.864301,2018,5.225,0.12843938583759834,0.1456114888091055,0.14003513864487052,0.2874341150408678,0.21570544648995493,0.16203498586815368,Thu Jul 19 00:49:24 2018
265,17.968869,-66.867682,2018,7.16666666666667,0.12642273317546407,0.14558093346573983,0.13762126651898252,0.30587426476205026,0.20736383775112674,0.15471698113207547,Thu Jul 19 00:49:24 2018
266,17.97943,-66.867833,2018,3.46666666666667,0.13635321976930717,0.16067527308838134,0.15636696967382172,0.26447177450156595,0.21330685203574976,0.18217095714613094,Thu Jul 19 00:49:24 2018
267,17.972442,-66.871318,2018,1.4,0.12568940493468794,0.1431212283248033,0.13694904896493773,0.27754946146207315,0.20490413261019022,0.1540753189213964,Thu Jul 19 00:49:24 2018
268,17.963818,-66.875667,2018,3.6,0.12607134672675885,0.14336567107172868,0.13893514628370637,0.28045221908181195,0.2147123978305706,0.16000305553433658,Thu Jul 19 00:49:24 2018
269,17.968745,-66.88045,2018,5.03333333333333,0.12646856619051255,0.1441142769841876,0.137667099534031,0.2974257123214422,0.21220685967458558,0.15583225116492247,Thu Jul 19 00:49:24 2018
270,18.034464,-67.066822,2020,5.6,0.1315101978458483,0.14801008326331067,0.13940875410587428,0.3130242151096173,0.2502177068214804,0.17667099534031014,Fri Jul 24 00:50:08 2020
271,18.032303,-67.069111,2020,2.4,0.13820181804293025,0.15574058513482544,0.15952944771216868,0.26951340615690167,0.25868153693377127,0.20195554197540294,Fri Jul 24 00:50:08 2020
272,18.032068,-67.070519,2020,7.3,0.13523794973646017,0.15546558704453442,0.14084485524406082,0.3455809334657398,0.2549537850431594,0.17662516232526163,Fri Jul 24 00:50:08 2020
273,18.030429,-67.070828,2020,7.0,0.13922542204568022,0.1551600336108777,0.15670307845084408,0.25779543197616683,0.24442746925368575,0.1972500190970896,Fri Jul 24 00:50:08 2020
274,18.034241,-67.072199,2020,1.75,0.1412267970361317,0.1587655641280269,0.15737529600488886,0.30547704529829656,0.29559239171950197,0.2135054617676266,Fri Jul 24 00:50:08 2020
275,18.035349,-67.073331,2020,0.5,0.13916431135894888,0.1580016805438851,0.15086700786800092,0.32194637537239323,0.273852264914827,0.19636391413948515,Fri Jul 24 00:50:08 2020
276,18.020963,-67.074891,2020,5.2,0.13626155373921015,0.15482392483385532,0.14335039340004582,0.32316858910702007,0.25605377740432356,0.18125429684516078,Fri Jul 24 00:50:08 2020
277,18.017713,-67.074931,2020,5.2,0.13108242303872888,0.15005729126881062,0.13377129325490794,0.3673210602704148,0.22465816209609654,0.15661141242074708,Fri Jul 24 00:50:08 2020
278,18.022074,-67.075175,2020,10.2,0.13552822549843405,0.15138644870521734,0.141104575662669,0.323367198838897,0.2594606981895959,0.18217095714613094,Fri Jul 24 00:50:08 2020
279,18.020196,-67.075468,2020,7.7,0.13115881139714308,0.14820869299518755,0.13725460239859447,0.32637690016041554,0.23406920785272325,0.16695439615002675,Fri Jul 24 00:50:08 2020
280,18.019086,-67.075469,2020,12.9,0.13618516538079597,0.15482392483385532,0.1487128561607211,0.30375066839813614,0.25053853792681996,0.1835765029409518,Fri Jul 24 00:50:08 2020
281,18.024533,-67.076837,2020,5.2,0.13656710717286685,0.15427392865327325,0.1428615079061951,0.32186998701397906,0.2636620579023757,0.18750286456344054,Fri Jul 24 00:50:08 2020
282,18.0278,-67.078507,2020,2.1,0.13144908715911696,0.15853639905278435,0.13859903750668398,0.3441448323275533,0.2351692002138874,0.16421969291879918,Fri Jul 24 00:50:08 2020
283,18.025907,-67.078525,2020,2.5,0.13068520357497518,0.15587808417997098,0.1378351539225422,0.337575433503934,0.23781223741501795,0.16574746008708272,Fri Jul 24 00:50:08 2020
284,18.017803,-67.08088,2020,4.3,0.14730731036590022,0.15952944771216868,0.1659919028340081,0.2524482468871744,0.28347719807501337,0.2153540600412497,Fri Jul 24 00:50:08 2020
285,18.025922,-67.081365,2020,4.5,0.13386295928500497,0.15354060041249715,0.14031013673516157,0.32701856237109467,0.2401955541975403,0.17439462225956764,Fri Jul 24 00:50:08 2020
286,18.026484,-67.08278,2020,4.7,0.13580322358872507,0.15351004506913146,0.1420976243220533,0.3105033992819494,0.2539454587120923,0.18041402490260483,Fri Jul 24 00:50:08 2020
287,18.018109,-67.084278,2020,1.2,0.142128179665419,0.15708502024291499,0.15514475593919486,0.27087311893667404,0.29375907111756167,0.20956382247345504,Fri Jul 24 00:50:08 2020
288,18.025704,-67.084747,2020,4.0,0.1329768543274005,0.1505156214192957,0.13879764723856083,0.3106714536704606,0.243846917729738,0.17415017951264228,Fri Jul 24 00:50:08 2020
289,18.020279,-67.084819,2020,2.1,0.13859903750668398,0.15644335803223589,0.14723092200748605,0.2942785119547781,0.2806966618287373,0.19598197234741424,Fri Jul 24 00:50:08 2020
290,42.538302,-72.175607,2018,-2.23333333333333,0.1208922160262776,0.13458100985409824,0.12306164540524024,0.35745168436330305,0.19938889313268657,0.14298372927965777,Wed Jul 11 01:32:25 2018
291,42.535686,-72.177968,2018,-2.73333333333333,0.1209380490413261,0.1321060270414789,0.12452830188679245,0.27426476205026357,0.18643342754564204,0.14281567489114658,Wed Jul 11 01:32:25 2018
292,42.539966,-72.178072,2018,-3.83333333333333,0.12014361011381866,0.136460163471087,0.12307692307692308,0.3308379802918035,0.19401115270032848,0.14191429226185928,Wed Jul 11 01:32:25 2018
293,42.537308,-72.179312,2018,-3.55,0.1202505538155985,0.1369337712932549,0.12345886486899396,0.3123825528989382,0.18296539607363838,0.13811015201283325,Wed Jul 11 01:32:25 2018
294,42.434188,-72.198776,2018,-1.26666666666667,0.1207699946528149,0.13195325032465052,0.12296997937514323,0.27272171721029714,0.17760293331296312,0.1381407073561989,Wed Jul 11 01:32:25 2018
295,42.436767,-72.228878,2018,-3.96666666666667,0.12128943549003132,0.13522267206477734,0.12295470170346039,0.338690703536781,0.20762355816973493,0.14724619967916888,Wed Jul 11 01:32:25 2018
296,42.427091,-72.229737,2018,-2.36666666666667,0.12322969979375144,0.13487128561607212,0.12509357573905736,0.29297990986173705,0.20140554579482087,0.14860591245894125,Wed Jul 11 01:32:25 2018
297,42.45243,-72.250472,2018,-3.1,0.12255748223970667,0.13276296692384082,0.12436024749828126,0.2721106103429837,0.18351539225422045,0.14090596593079216,Wed Jul 11 01:32:25 2018
298,42.403087,-72.25372,2018,-2.96666666666667,0.12338247651057979,0.1355587808417997,0.12591857000993048,0.30257428767855776,0.21058742647620501,0.15080589718126958,Wed Jul 11 01:32:25 2018
299,42.392282,-72.254598,2018,-1.975,0.12194637537239325,0.1334046291345199,0.12336719883889695,0.2762203040256665,0.17645710793675043,0.1374073791154228,Wed Jul 11 01:32:25 2018
300,42.424723,-72.254599,2018,-3.1,0.12211442976090443,0.13601711099228478,0.12425330379650142,0.31339087923000536,0.19969444656634328,0.1465587044534413,Wed Jul 11 01:32:25 2018
301,42.424246,-72.258285,2018,-3.76666666666667,0.12234359483614697,0.13652127415781834,0.12361164158582232,0.34697120158887784,0.2048582995951417,0.14724619967916888,Wed Jul 11 01:32:25 2018
302,42.478565,-72.259572,2018,-1.86666666666667,0.12452830188679245,0.13859903750668398,0.12770605759682224,0.30552287831334507,0.21376518218623483,0.1549003131922695,Wed Jul 11 01:32:25 2018
303,42.489469,-72.275158,2018,-1.825,0.12361164158582232,0.13717821404018027,0.12556718356122526,0.3050187151478115,0.2040027499809029,0.14848369108547857,Wed Jul 11 01:32:25 2018
304,38.871838,-76.524078,2016,3.0,0.16985715376976548,0.1996180582079291,0.21549155908639522,0.2953632266442594,0.3283018867924528,0.28309525628294246,Tue Jul 19 01:46:25 2016
305,38.871838,-76.524078,2021,-0.1,0.13337407379115424,0.14738369872431442,0.1316018638759453,0.39835001145825377,0.24830799786112595,0.1690932701856237,Sat Jul 17 01:46:22 2021
306,38.872927,-76.531608,2021,-0.9,0.13707127033840044,0.1542128179665419,0.13943930944923993,0.3538919868612024,0.24386219540142082,0.17595294477121687,Sat Jul 17 01:46:22 2021
307,38.868693,-76.533585,2021,-3.16666666666667,0.12411580475135589,0.1369337712932549,0.1257963486364678,0.3224505385379268,0.1805668016194332,0.1359407226338706,Sat Jul 17 01:46:22 2021
308,38.876039,-76.535565,2021,1.83333333333333,0.1275991138950424,0.14150179512642275,0.13028798411122144,0.32260331525475516,0.19601252769077993,0.14602398594454205,Sat Jul 17 01:46:22 2021
309,38.873795,-76.539828,2016,2.6,0.1494767397448629,0.17152241998319456,0.17631960889160492,0.2634634481704988,0.2648231609502712,0.24031777557100298,Tue Jul 19 01:46:25 2016
310,38.873795,-76.539828,2021,0.1,0.37237796959743336,0.3794209762432205,0.3846459399587503,0.4316095027117867,0.38634176151554506,0.3358643342754564,Sat Jul 17 01:46:22 2021
311,38.875995,-76.541096,2021,-3.55,0.10482010541593462,0.13184630662287067,0.12665189825070658,0.2076082804980521,0.16480024444274693,0.1435031701168742,Sat Jul 17 01:46:22 2021
312,38.899872,-76.543752,2016,-5.2,0.12819494309067297,0.14050874646703843,0.12851577419601254,0.3326865785654266,0.19833473378657093,0.1451837140019861,Tue Jul 19 01:46:25 2016
313,38.899872,-76.543752,2021,-4.65,0.12666717592238944,0.13685738293484073,0.12529218547093424,0.3305477045298297,0.19014590176457108,0.14060041249713542,Sat Jul 17 01:46:22 2021
314,38.871792,-76.544434,2021,1.2,0.1467267588419525,0.20577495989611183,0.20909021465128713,0.34365594683370254,0.27070506454816284,0.22160262775952944,Sat Jul 17 01:46:22 2021
315,38.909676,-76.546253,2021,-1.4,0.12403941639294172,0.13386295928500497,0.12324497746543427,0.3395156978076541,0.18148346192040332,0.13584905660377358,Sat Jul 17 01:46:22 2021
316,38.88109,-76.547314,2021,-3.8,0.1220991520892216,0.1334046291345199,0.12336719883889695,0.30049652432969215,0.17275991138950425,0.1326407455503781,Sat Jul 17 01:46:22 2021
317,38.893246,-76.547604,2021,0.1,0.1276449469100909,0.13668932854632954,0.12671300893743792,0.32934076846688565,0.20054999618058209,0.14506149262852341,Sat Jul 17 01:46:22 2021
318,38.889027,-76.549609,2021,-1.3,0.12208387441753876,0.13471850889924375,0.12448246887174394,0.3072186998701398,0.18018485982736232,0.13638377511267283,Sat Jul 17 01:46:22 2021
319,38.898525,-76.551056,2021,-3.7,0.12414636009472156,0.13809487434115042,0.12681995263921778,0.3168894660453747,0.1869681460545413,0.14118096402108318,Sat Jul 17 01:46:22 2021
320,38.890803,-76.553986,2021,1.375,0.12345886486899396,0.13771293254907951,0.12813383240394163,0.3059812084638301,0.18308761744710106,0.1378351539225422,Sat Jul 17 01:46:22 2021
321,38.87241,-76.554055,2021,-3.3,0.12147276755022535,0.1343060117638072,0.12439080284164693,0.31171033534489345,0.17911542280956383,0.135253227408143,Sat Jul 17 01:46:22 2021
322,38.875454,-76.554591,2021,-1.775,0.11954778091818807,0.12889771598808342,0.12112138110152013,0.25868153693377127,0.15714613092964633,0.12787411198533344,Sat Jul 17 01:46:22 2021
323,38.890381,-76.556093,2021,-5.5,0.12333664349553128,0.13616988770911312,0.12477274463371782,0.32474218929035215,0.1842639981666794,0.1369643266366206,Sat Jul 17 01:46:22 2021
324,38.889274,-76.556464,2021,-3.4,0.12260331525475518,0.13235046978840426,0.12295470170346039,0.2759453059353755,0.1635933083798029,0.13001298602093042,Sat Jul 17 01:46:22 2021
325,38.881785,-76.558018,2021,-3.1,0.12307692307692308,0.13432128943549004,0.12518524176915438,0.30767703002062485,0.19003895806279122,0.1395462531510198,Sat Jul 17 01:46:22 2021
326,38.882867,-76.558626,2021,-4.63333333333333,0.12185470934229624,0.13332824077610572,0.12434496982659843,0.2849896875716141,0.18768619662363456,0.13940875410587428,Sat Jul 17 01:46:22 2021
327,38.880982,-76.55872,2016,-2.46666666666667,0.12481857764876633,0.13673516156137805,0.12538385150103123,0.31884500802077764,0.19740279581391795,0.14382400122221373,Tue Jul 19 01:46:25 2016
328,38.880982,-76.55872,2021,-3.1,0.1243755251699641,0.1349476739744863,0.1245894125735238,0.31384920938049043,0.19460698189595907,0.1422962340539302,Sat Jul 17 01:46:22 2021
329,38.895036,-76.558917,2021,-1.2,0.12460469024520664,0.13383240394163928,0.12379497364601634,0.3259491253532962,0.1871362004430525,0.13792681995263922,Sat Jul 17 01:46:22 2021
330,38.885634,-76.560193,2021,-2.2,0.12501718738064319,0.1352990604231915,0.12561301657627377,0.3173019631808112,0.19595141700404858,0.14225040103888167,Sat Jul 17 01:46:22 2021
331,38.878648,-76.560977,2021,-2.5,0.12102971507142311,0.1325032465052326,0.12330608815216561,0.3166908563134978,0.18200290275761974,0.13595600030555344,Sat Jul 17 01:46:22 2021
332,38.897571,-76.561169,2021,-2.96666666666667,0.1230463677335574,0.13248796883354977,0.12355053089909097,0.29976319608891605,0.1825070659231533,0.13742265678710563,Sat Jul 17 01:46:22 2021
333,38.881351,-76.561429,2021,-4.2,0.1242074707814529,0.13600183332060195,0.12541440684439692,0.3057978764036361,0.18889313268657856,0.138690703536781,Sat Jul 17 01:46:22 2021
334,38.886494,-76.561509,2016,-4.13333333333333,0.12356580857077382,0.135253227408143,0.12494079902222902,0.31322282484149416,0.19370559926667175,0.1416545718432511,Tue Jul 19 01:46:25 2016
335,38.891368,-76.561545,2021,-3.75,0.12182415399893057,0.13453517683904972,0.12376441830265067,0.3229699793751432,0.18125429684516078,0.13569627988694524,Sat Jul 17 01:46:22 2021
336,38.887087,-76.562841,2021,-3.4,0.1273088381330685,0.137667099534031,0.12701856237109466,0.33630738675425864,0.20655412115193644,0.14663509281185547,Sat Jul 17 01:46:22 2021
337,38.890371,-76.564037,2021,-3.46666666666667,0.12568940493468794,0.1358643342754564,0.12576579329310214,0.31313115881139714,0.19631808112443663,0.14328928271331448,Sat Jul 17 01:46:22 2021
338,38.894323,-76.56794,2021,-2.1,0.1267741196241693,0.1359407226338706,0.12594912535329617,0.33765182186234816,0.20117638071957833,0.14526010236040027,Sat Jul 17 01:46:22 2021
339,39.087544,-77.954623,2020,-0.7,0.12445191352837827,0.13332824077610572,0.12164082193873654,0.36962798869452296,0.20701245130242152,0.14463371782140402,Sun Jul  5 01:52:26 2020
340,39.086824,-77.95775,2020,-0.25,0.12474218929035215,0.13363379420976243,0.12232831716446413,0.36953632266442593,0.201298602093041,0.14275456420441524,Sun Jul  5 01:52:26 2020
341,39.087919,-77.958389,2020,-0.75,0.12377969597433351,0.13427545642044153,0.12168665495378504,0.374639065006493,0.1983652891299366,0.14237262241234436,Sun Jul  5 01:52:26 2020
342,39.082046,-77.961088,2020,0.0333333333333333,0.10876174471010618,0.12222137346268429,0.11377282102207624,0.2418760980826522,0.15439615002673593,0.12848521885264685,Sun Jul  5 01:52:26 2020
343,39.081529,-77.962499,2020,-0.4,0.09785348712856161,0.13875181422351235,0.1288824383164006,0.29236880299442364,0.19353754487816058,0.1543044839966389,Sun Jul  5 01:52:26 2020
344,39.087516,-77.962567,2020,0.2,0.12836299747918417,0.14516843633030327,0.13867542586509815,0.30480482774425177,0.2410052707967306,0.17288213276296693,Sun Jul  5 01:52:26 2020
345,39.078872,-77.963659,2020,1.9,0.3437781682071652,0.3579864028722023,0.3542280956382247,0.42380261248185774,0.3767321060270415,0.3297532656023222,Sun Jul  5 01:52:26 2020
346,39.080851,-77.96809,2020,-0.8,0.11138950423955389,0.12879077228630356,0.12565884959132229,0.20319303338171263,0.1467267588419525,0.12967687724390803,Sun Jul  5 01:52:26 2020
347,39.085485,-77.969265,2020,-1.4,0.12455885723015812,0.13201436101138186,0.12263387059812085,0.3324574134901841,0.19249866320372774,0.14283095256282943,Sun Jul  5 01:52:26 2020
348,39.086353,-77.970992,2020,0.15,0.1250630203956917,0.13338935146283706,0.12280192498663203,0.35121839431670615,0.20003055534336567,0.1451837140019861,Sun Jul  5 01:52:26 2020
349,39.087456,-77.971942,2020,-1.275,0.12594912535329617,0.13711710335344893,0.12391719501947904,0.3920556107249255,0.2080054999618058,0.14668092582690398,Sun Jul  5 01:52:26 2020
350,39.087243,-77.974013,2020,-1.05,0.12432969215491559,0.13251852417691543,0.12190054235734474,0.34464899549308686,0.19304865938430982,0.14173096020166526,Sun Jul  5 01:52:26 2020
351,39.100938,-77.980394,2020,1.1,0.13125047742724008,0.15312810327706058,0.1472003666641204,0.356153082270262,0.25475517531128256,0.18052096860438469,Sun Jul  5 01:52:26 2020
352,39.058229,-78.069151,2020,6.1,0.13823237338629593,0.15100450691314643,0.14811702696509052,0.310732564357192,0.2500496524329692,0.18953479489725766,Sun Jul  5 01:52:26 2020
353,39.058809,-78.070547,2020,3.4,0.1413184630662287,0.15725307463142618,0.1479336949048965,0.3361087770223818,0.2776105721488045,0.19358337789320906,Sun Jul  5 01:52:26 2020
354,39.057723,-78.070917,2020,1.8,0.1419601252769078,0.15638224734550454,0.15216560996104195,0.30465205102742343,0.27663280116110306,0.20504163165533573,Sun Jul  5 01:52:26 2020
355,39.059365,-78.071895,2020,1.25,0.12943243449698266,0.14426705370101597,0.12715606141624017,0.45139408754105875,0.220716522801925,0.1499197922236651,Sun Jul  5 01:52:26 2020
356,39.061,-78.072521,2020,-0.55,0.1293560461385685,0.15358643342754563,0.13059353754487815,0.41154991979222366,0.2311664502329845,0.15629058131540755,Sun Jul  5 01:52:26 2020
357,39.059389,-78.072571,2020,4.7,0.1280727217172103,0.1444198304178443,0.12639217783209838,0.43995111145061494,0.21914292261859292,0.14878924451913528,Sun Jul  5 01:52:26 2020
358,39.058855,-78.072602,2020,0.5,0.12761439156672524,0.142219845695516,0.1256282942479566,0.4461385684821633,0.21527767168283554,0.14739897639599725,Sun Jul  5 01:52:26 2020
359,39.058572,-78.073305,2020,0.15,0.1279046673286991,0.14594759758612788,0.1266060652356581,0.40077916125582463,0.21231380337636543,0.14765869681460544,Sun Jul  5 01:52:26 2020
360,39.058047,-78.073686,2020,-0.3,0.12761439156672524,0.14657398212512412,0.1269116186693148,0.4313497822931785,0.21816515163089145,0.14894202123596365,Sun Jul  5 01:52:26 2020
361,39.061573,-78.073985,2020,-1.9,0.12697272935604614,0.13884348025360935,0.12411580475135589,0.3991291727140784,0.20797494461844016,0.1450156596134749,Sun Jul  5 01:52:26 2020
362,39.060777,-78.074263,2020,-0.1,0.12727828278970285,0.13986708425635933,0.12559773890459094,0.39039034451149646,0.20974715453364906,0.1463448170498816,Sun Jul  5 01:52:26 2020
363,39.057518,-78.07441,2020,-0.733333333333333,0.1284546635092812,0.1464364830799786,0.1268657856542663,0.4504163165533573,0.2224887327171339,0.14941562905813155,Sun Jul  5 01:52:26 2020
364,39.061351,-78.07596,2020,-1.9,0.12533801848598275,0.13381712626995645,0.12263387059812085,0.3644488579940417,0.19864028722022764,0.14192956993354214,Sun Jul  5 01:52:26 2020
365,39.060809,-78.075994,2020,-1.2,0.12556718356122526,0.13363379420976243,0.12255748223970667,0.3693071575891834,0.1995722251928806,0.1416545718432511,Sun Jul  5 01:52:26 2020
366,38.883308,-78.120371,2017,-2.2,0.1232144221220686,0.13079214727675503,0.12156443358032236,0.34976701550683675,0.19830417844320525,0.14403788862577344,Tue Jun 27 01:52:23 2017
367,38.884776,-78.125148,2017,-0.3,0.12306164540524024,0.1311740890688259,0.1208922160262776,0.335161561378046,0.18947368421052632,0.14128790772286304,Tue Jun 27 01:52:23 2017
368,38.884909,-78.130305,2017,-0.0666666666666667,0.12339775418226262,0.1312046444121916,0.12119776945993431,0.3180964021083187,0.17958903063173173,0.1369337712932549,Tue Jun 27 01:52:23 2017
369,38.893949,-78.135536,2017,-1.46666666666667,0.12524635245588572,0.13479489725765792,0.12267970361316935,0.35318921396379194,0.1917042242762203,0.14205179130700482,Tue Jun 27 01:52:23 2017
370,38.894257,-78.137217,2017,-2.66666666666667,0.12471163394698648,0.13458100985409824,0.12254220456802384,0.3658544037888626,0.19401115270032848,0.14231151172561302,Tue Jun 27 01:52:23 2017
371,38.890566,-78.139432,2017,-1.675,0.12480329997708349,0.13733099075700864,0.12315331143533725,0.38411122144985105,0.21335268505079827,0.15123367198838897,Tue Jun 27 01:52:23 2017
372,38.894617,-78.139644,2017,-2.5,0.12501718738064319,0.13334351844778855,0.12322969979375144,0.35280727217172103,0.19503475670307846,0.14301428462302346,Tue Jun 27 01:52:23 2017
373,38.879734,-78.139901,2017,-2.33333333333333,0.2677411962416928,0.2802230540065694,0.2803605530517149,0.42727064395386144,0.34663509281185545,0.3039951111450615,Tue Jun 27 01:52:23 2017
374,38.895214,-78.142704,2017,-1.0,0.12465052326025514,0.13352685050798258,0.1223130394927813,0.3438392788938966,0.19098617370712703,0.14086013291574365,Tue Jun 27 01:52:23 2017
375,38.896938,-78.146458,2017,-1.8,0.12446719120006111,0.13364907188144526,0.1227866473149492,0.3410892979909862,0.19115422809563823,0.14157818348483692,Tue Jun 27 01:52:23 2017
376,38.887763,-78.147164,2017,-0.6,0.12513940875410587,0.13429073409212436,0.12298525704682606,0.3439003895806279,0.19239171950194792,0.14177679321671377,Tue Jun 27 01:52:23 2017
377,38.897609,-78.152007,2017,-1.3,0.13034909479795279,0.1521961653044076,0.13364907188144526,0.44322053319074173,0.246260789855626,0.16727522725536628,Tue Jun 27 01:52:23 2017
378,38.900538,-78.16186,2017,0.125,0.12758383622335956,0.13652127415781834,0.12614773508517302,0.31166450232984494,0.19854862119013061,0.1487128561607211,Tue Jun 27 01:52:23 2017
379,38.874379,-78.163985,2017,-0.9,0.12439080284164693,0.1314338094874341,0.12216026277595295,0.3722404705522878,0.1984416774883508,0.14281567489114658,Tue Jun 27 01:52:23 2017
380,37.426865,-80.499069,2018,-1.6,0.12069360629440073,0.13455045451073255,0.12266442594148652,0.33519211672141164,0.19013062409288825,0.14403788862577344,Tue Jun  5 01:57:59 2018
381,37.429342,-80.511896,2018,-3.075,0.12005194408372163,0.13383240394163928,0.12197693071575892,0.3478420288747995,0.19880834160873884,0.14668092582690398,Tue Jun  5 01:57:59 2018
382,37.374434,-80.518487,2018,-1.8,0.12208387441753876,0.13924069971736308,0.1297074325872737,0.279703613169353,0.22053319074173097,0.16515163089145216,Tue Jun  5 01:57:59 2018
383,37.376631,-80.5198,2018,-3.2,0.12090749369796043,0.14098235428920633,0.1260102360400275,0.32422274845313576,0.2116568634940035,0.15586280650828813,Tue Jun  5 01:57:59 2018
384,37.37556,-80.5202,2018,-2.53333333333333,0.1209380490413261,0.13939347643419142,0.12642273317546407,0.3155144755939195,0.20964021083186923,0.15467114811702695,Tue Jun  5 01:57:59 2018
385,37.363106,-80.521589,2018,-1.36666666666667,0.121411656863494,0.1398518065846765,0.12723244977465434,0.2895577114047819,0.20699717363073866,0.15794056985715377,Tue Jun  5 01:57:59 2018
386,37.372058,-80.524252,2018,-2.7,0.12081582766786342,0.1395156978076541,0.12550607287449392,0.3153922542204568,0.2067985638988618,0.15398365289129937,Tue Jun  5 01:57:59 2018
387,37.3607,-80.524992,2018,-0.666666666666667,0.12015888778550149,0.14076846688564662,0.12671300893743792,0.3085631349782293,0.21023604002749982,0.15693224352608662,Tue Jun  5 01:57:59 2018
388,37.365565,-80.526343,2018,-1.93333333333333,0.12171721029715071,0.14211290199373616,0.12831716446413566,0.3007256894049347,0.21876098082652204,0.16290581315407532,Tue Jun  5 01:57:59 2018
389,37.368528,-80.526975,2018,0.133333333333333,0.12098388205637461,0.1382629287296616,0.12685050798258346,0.28219387365365517,0.20242914979757085,0.15532808799938888,Tue Jun  5 01:57:59 2018
390,37.378569,-80.527279,2018,-2.8,0.12055610724925521,0.14134901840959438,0.12620884577190436,0.31458253762126653,0.210312428385914,0.15471698113207547,Tue Jun  5 01:57:59 2018
391,37.377486,-80.527932,2018,-2.7,0.12060194026430372,0.13876709189519518,0.12558246123290812,0.30818119318615844,0.2073027270643954,0.15395309754793368,Tue Jun  5 01:57:59 2018
392,37.426799,-80.564064,2018,-1.23333333333333,0.12235887250782981,0.14012680467496755,0.12607134672675885,0.3083186922313039,0.2049499656252387,0.15086700786800092,Tue Jun  5 01:57:59 2018
393,37.427946,-80.571837,2018,-3.025,0.12061721793598655,0.13510045069131466,0.12245053853792683,0.3321060270414789,0.19749446184401498,0.14524482468871744,Tue Jun  5 01:57:59 2018
394,28.039641,-81.393323,2018,-3.96666666666667,0.12697272935604614,0.14327400504163165,0.13829348407302727,0.2562982201512489,0.2072721717210297,0.1574822397066687,Fri Aug 17 01:54:51 2018
395,28.092969,-81.399332,2018,-3.72,0.12787411198533344,0.14124207470781452,0.1397295852112138,0.22062485677182797,0.205851348254526,0.16683217477656406,Fri Aug 17 01:54:51 2018
396,28.099732,-81.399974,2018,-1.875,0.12436024749828126,0.13699488197998624,0.13164769689099381,0.21585822320678327,0.1984111221449851,0.15867389809792987,Fri Aug 17 01:54:51 2018
397,28.046662,-81.401888,2018,-1.45,0.1252310747842029,0.14188373691849362,0.13760598884729966,0.2518065846764953,0.2031777557100298,0.15341837903903446,Fri Aug 17 01:54:51 2018
398,28.048244,-81.416879,2018,-4.25,0.1261019020701245,0.14506149262852341,0.1371476586968146,0.2652967687724391,0.2096707661752349,0.15456420441524713,Fri Aug 17 01:54:51 2018
399,28.053114,-81.417507,2018,-1.75,0.12688106332594912,0.1435031701168742,0.1383087617447101,0.2574898785425101,0.21280268887021617,0.1575586280650829,Fri Aug 17 01:54:51 2018
400,28.0967,-81.418579,2018,-2.36666666666667,0.09521044992743107,0.11921167214116568,0.11507142311511726,0.19417920708883965,0.14889618822091513,0.1278130012986021,Fri Aug 17 01:54:51 2018
401,28.074209,-81.425532,2018,-3.16,0.11679780001527768,0.12084638301122909,0.1216255442670537,0.1462989840348331,0.14901840959437782,0.13581850126040793,Fri Aug 17 01:54:51 2018
402,28.073118,-81.428559,2018,-0.1,0.1258421816515163,0.14472538385150102,0.13833931708807579,0.29327018562371093,0.2195706974257123,0.1578641814987396,Fri Aug 17 01:54:51 2018
403,28.125082,-81.432746,2018,0.7,0.1333129631044229,0.14952257275991138,0.1538767091895195,0.2678023069284241,0.25475517531128256,0.18142235123367198,Fri Aug 17 01:54:51 2018
404,28.126189,-81.433661,2018,-1.5,0.12843938583759834,0.14166984951493392,0.1459628752578107,0.23584141776793216,0.2193109770071041,0.16400580551523947,Fri Aug 17 01:54:51 2018
405,28.122132,-81.433949,2018,-0.525,0.12956993354212817,0.14451149644794134,0.14457260713467268,0.2652203804140249,0.22986784813994346,0.16881827209533268,Fri Aug 17 01:54:51 2018
406,28.1232,-81.43487,2018,-1.35,0.1340157360018333,0.1484073027270644,0.15265449545489268,0.25773432128943546,0.24691772973798792,0.17903903445114963,Fri Aug 17 01:54:51 2018
407,28.11859,-81.435161,2018,-2.3,0.14555037812237415,0.16979604308303414,0.1703765946069819,0.29116186693147966,0.2501871514781147,0.1993125047742724,Fri Aug 17 01:54:51 2018
408,29.691764,-81.941828,2021,-3.3,0.1221449851042701,0.13772821022076234,0.12941715682529983,0.29915208922160264,0.20634023374837676,0.1507295088228554,Thu Jul 15 02:01:06 2021
409,29.679302,-81.94635,2021,-2.18,0.39712779772362694,0.39618058207929113,0.4000305553433657,0.4420899854862119,0.3716293636849744,0.306638148346192,Thu Jul 15 02:01:06 2021
